"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"CARLOS VIANA";"0011";"MINAS GERAIS (UF)";"Trabalho";"Empregabilidade";"2310 - PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA";"20Z1 - QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES";"QUALIFICACAO SOCIAL E PROFISSIONAL DE TRABALHADORES - DESPESAS DIVERSAS";"202440870011";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ALENCAR SANTANA";"0010";"SÃO PAULO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5804 - PROMOCAO DA IGUALDADE ETNICO-RACIAL, COMBATE E SUPERACAO DO RACISMO";"21FD - FORTALECIMENTO E DESENVOLVIMENTO DE POLITICAS PARA O ENFRENTAMENTO AO RACISMO";"CODIGO INEXISTENTE NO SIAFI";"202439050010";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"TEREZA CRISTINA";"0007";"MATO GROSSO DO SUL (UF)";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"CODIGO INEXISTENTE NO SIAFI";"202442790007";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"WASHINGTON QUAQUA";"0005";"RIO DE JANEIRO (UF)";"Cultura";"Difusão cultural";"5125 - DIREITO A CULTURA";"20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA";"CODIGO INEXISTENTE NO SIAFI";"202444890005";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RODRIGO CUNHA";"0010";"ALAGOAS (UF)";"Assistência social";"Assistência comunitária";"5127 - INCLUSAO SOCIOECONOMICA DO PUBLICO DO CADASTRO UNICO";"20GG - PROMOCAO DA INCLUSAO SOCIOECONOMICA DE PESSOAS EM SITUACAO DE VULNERABILIDADE";"CODIGO INEXISTENTE NO SIAFI";"202441780010";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DELEGADO MATHEUS LAIOLA";"0009";"PATO BRANCO - PR";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443480009";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JOSE ROCHA";"0004";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"CODIGO INEXISTENTE NO SIAFI";"202432620004";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ERIBERTO MEDEIROS";"0009";"RECIFE - PE";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"CODIGO INEXISTENTE NO SIAFI";"202443670009";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"REIMONT";"0014";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"15R3 - APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"CODIGO INEXISTENTE NO SIAFI";"202444560014";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RUY CARNEIRO";"0006";"SANTA RITA - PB";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202427150006";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ANA PAULA LIMA";"0011";"SANTA CATARINA (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5811 - PROMOCAO DOS DIREITOS DAS PESSOAS COM DEFICIENCIA";"21G1 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS COM DEFICIENCIA";"CODIGO INEXISTENTE NO SIAFI";"202443010011";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PR. MARCO FELICIANO";"0004";"MARÍLIA - SP";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202428120004";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AIRTON FALEIRO";"0008";"Nacional";"Cultura";"Difusão cultural";"5125 - DIREITO A CULTURA";"20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA";"CODIGO INEXISTENTE NO SIAFI";"202439010008";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DANDARA";"0019";"Nacional";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5812 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"21G2 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"CODIGO INEXISTENTE NO SIAFI";"202443340019";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"STEFANO AGUIAR";"0003";"RIO MANSO - MG";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202429240003";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PAULO ABI-ACKEL";"0007";"MINAS GERAIS (UF)";"Assistência social";"Alimentação e nutrição";"5133 - SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"2798 - AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL";"CODIGO INEXISTENTE NO SIAFI";"202424870007";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ALENCAR SANTANA";"0021";"SÃO PAULO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5812 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"21G2 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"CODIGO INEXISTENTE NO SIAFI";"202439050021";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"GILVAN MAXIMO";"0004";"Centro-Oeste";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"202443850004";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ELMAR NASCIMENTO";"0006";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202430910006";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"IVAN VALENTE";"0018";"SÃO PAULO (UF)";"Trabalho";"Fomento ao trabalho";"4006 - ECONOMIA POPULAR E SOLIDARIA SUSTENTAVEIS";"215F - FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";"CODIGO INEXISTENTE NO SIAFI";"202432280018";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JUNIO AMARAL";"0010";"MINAS GERAIS (UF)";"Direitos da cidadania";"Assistência ao idoso";"5815 - PROMOCAO DO DIREITO DE ENVELHECER E DOS DIREITOS HUMANOS DA PESSOA IDOSA";"21FZ - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS DA PESSOA IDOSA";"PROMOCAO, PROTECAO E DEFESA DOS DIREITOS DA PESSOA IDOSA - DESPESAS DIVERSAS";"202439240010";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"FABIANO CONTARATO";"0001";"ESPÍRITO SANTO (UF)";"Desporto e lazer";"Desporto de rendimento";"5126 - ESPORTE PARA A VIDA";"20JO - PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL FEMININO E MASCULINO E A DEFESA DOS DIREITOS DO TORCEDOR";"CODIGO INEXISTENTE NO SIAFI";"202441800001";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AIRTON FALEIRO";"0007";"BARRETOS - SP";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202439010007";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ROBERTA ROMA";"0009";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202444620009";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JAQUES WAGNER";"0014";"Nacional";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5837 - PROMOCAO DA CIDADANIA, DEFESA DE DIREITOS HUMANOS E REPARACAO DE VIOLACOES";"21G4 - APOIO AO FUNCIONAMENTO DO CONSELHO NACIONAL DOS DIREITOS HUMANOS (CNDH)??";"CODIGO INEXISTENTE NO SIAFI";"202440800014";"200.000,00";"395,00";"395,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RUI FALCAO";"0007";"SÃO PAULO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5837 - PROMOCAO DA CIDADANIA, DEFESA DE DIREITOS HUMANOS E REPARACAO DE VIOLACOES";"21G5 - PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES - DESPESAS DIVERSAS";"202490320007";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PEDRO CAMPOS";"0023";"PERNAMBUCO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5812 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"21G2 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS LGBTQIA+";"CODIGO INEXISTENTE NO SIAFI";"202444470023";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BANDEIRA DE MELLO";"0020";"Nacional";"Encargos especiais";"Outros encargos especiais";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00NQ - CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX";"CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX";"202443110020";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"IZA ARRUDA";"0017";"PERNAMBUCO (UF)";"Assistência social";"Assistência comunitária";"5127 - INCLUSAO SOCIOECONOMICA DO PUBLICO DO CADASTRO UNICO";"20GG - PROMOCAO DA INCLUSAO SOCIOECONOMICA DE PESSOAS EM SITUACAO DE VULNERABILIDADE";"CODIGO INEXISTENTE NO SIAFI";"202443960017";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JUNINHO DO PNEU";"0006";"RIO DE JANEIRO (UF)";"Assistência social";"Assistência comunitária";"5134 - CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"21FR - APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";"CODIGO INEXISTENTE NO SIAFI";"202440260006";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUCAS RAMOS";"0013";"PERNAMBUCO (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"CODIGO INEXISTENTE NO SIAFI";"202444090013";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"TERESA LEITAO";"0009";"PERNAMBUCO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5837 - PROMOCAO DA CIDADANIA, DEFESA DE DIREITOS HUMANOS E REPARACAO DE VIOLACOES";"21G5 - PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES - DESPESAS DIVERSAS";"202442780009";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AGUINALDO RIBEIRO";"0007";"SANTA RITA - PB";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202427110007";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUIZ COUTO";"0010";"PARAÍBA (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5811 - PROMOCAO DOS DIREITOS DAS PESSOAS COM DEFICIENCIA";"21G1 - PROMOCAO E DEFESA DOS DIREITOS DAS PESSOAS COM DEFICIENCIA";"CODIGO INEXISTENTE NO SIAFI";"202412710010";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"CLAUDIO CAJADO";"0001";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202431660001";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"POMPEO DE MATTOS";"0009";"RIO GRANDE DO SUL (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"CODIGO INEXISTENTE NO SIAFI";"202436660009";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"NILTO TATTO";"0010";"SÃO PAULO (UF)";"Trabalho";"Fomento ao trabalho";"4006 - ECONOMIA POPULAR E SOLIDARIA SUSTENTAVEIS";"215F - FOMENTO E FORTALECIMENTO DA ECONOMIA SOLIDARIA, ASSOCIATIVISMO E COOPERATIVISMO";"CODIGO INEXISTENTE NO SIAFI";"202437350010";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MARCELO CASTRO";"0003";"PIRIPIRI - PI";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202441830003";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RUI FALCAO";"0009";"SÃO PAULO (UF)";"Cultura";"Difusão cultural";"5125 - DIREITO A CULTURA";"20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA";"CODIGO INEXISTENTE NO SIAFI";"202490320009";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PR. MARCO FELICIANO";"0005";"SÃO PAULO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"202428120005";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PAULINHO FREIRE";"0004";"RIO GRANDE DO NORTE (UF)";"Comércio e serviços";"Turismo";"2323 - TURISMO, ESSE E O DESTINO";"20Y3 - PROMOCAO E MARKETING DO TURISMO NO MERCADO NACIONAL";"CODIGO INEXISTENTE NO SIAFI";"202444430004";"200.000,00";"160.190,00";"160.190,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"HUMBERTO COSTA";"0022";"Nacional";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5837 - PROMOCAO DA CIDADANIA, DEFESA DE DIREITOS HUMANOS E REPARACAO DE VIOLACOES";"21G5 - PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES";"PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS E REPARACAO DE VIOLACOES - DESPESAS DIVERSAS";"202428850022";"200.000,00";"175.000,00";"175.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PEDRO UCZAI";"0012";"Nacional";"Assistência social";"Alimentação e nutrição";"5133 - SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"2798 - AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL";"CODIGO INEXISTENTE NO SIAFI";"202428550012";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"GLEISI HOFFMANN";"0002";"PARANÁ (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5662 - MULHER VIVER SEM VIOLENCIA";"21GJ - POLITICAS DE PREVENCAO, ACESSO A JUSTICA E ENFRENTAMENTO A VIOLENCIA CONTRA AS MULHERES";"CODIGO INEXISTENTE NO SIAFI";"202440110002";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LINDBERGH FARIAS";"0006";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"CODIGO INEXISTENTE NO SIAFI";"202432730006";"200.000,00";"200.000,00";"100.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ALBERTO MOURAO";"0001";"SÃO PAULO (UF)";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"CODIGO INEXISTENTE NO SIAFI";"202435970001";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"WILSON SANTIAGO";"0009";"Nacional";"Defesa nacional";"Normatização e fiscalização";"6112 - DEFESA NACIONAL";"21BY - FISCALIZACAO DA NAVEGACAO AQUAVIARIA";"FISCALIZACAO DA NAVEGACAO AQUAVIARIA - DESPESAS DIVERSAS";"202412830009";"200.000,00";"80.750,00";"76.026,12";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ALENCAR SANTANA";"0003";"Nacional";"Saúde";"Formação de recursos humanos";"5121 - GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE";"20YD - EDUCACAO E TRABALHO NA SAUDE";"CODIGO INEXISTENTE NO SIAFI";"202439050003";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BOHN GASS";"0018";"RIO GRANDE DO SUL (UF)";"Assistência social";"Assistência comunitária";"5134 - CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"21FR - APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";"CODIGO INEXISTENTE NO SIAFI";"202428620018";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"WILSON SANTIAGO";"0008";"JOÃO PESSOA - PB";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"CODIGO INEXISTENTE NO SIAFI";"202412830008";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JULIA ZANATTA";"0008";"SANTA CATARINA (UF)";"Ciência e Tecnologia";"Difusão do conhecimento científico e tecnológico";"2304 - CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL";"6702 - APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULARIZACAO DA CIENCIA E EDUCACAO CIENTIFICA";"CODIGO INEXISTENTE NO SIAFI";"202444010008";"200.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"TABATA AMARAL";"0023";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441320023";"200.000,00";"114.118,98";"114.118,98";"0,00";"0,00";"0,00";
